case,case_id,system,system_id,criterion,optimum,variant,span_l_m,qk_kN_m2,description,structural_system,section_type,geometry,materials,floor_buildup,qk_zul_gzt_kN_m2,w_app_mm,f1_Hz,acoustic_verified,GWP_struct [kg-CO2-eq/m2],GWP_total [kg-CO2-eq/m2],h_struct [m],h_total [m],m_struct [kN/m2],m_total [kN/m2],cost_struct [CHF/m2],cost_total [CHF/m2],geom_b,geom_h,geom_d,geom_ds,geom_c_nom,geom_dp,geom_c_nom_pt,geom_A_p,geom_e_support,geom_e_midspan,geom_l_x,geom_l_y,geom_Psx,geom_Psy,geom_pdx,geom_pdy,geom_Px_total,geom_Py_total,geom_b_w,geom_h_w,geom_h_c,geom_a_ribs,geom_s,geom_l0,geom_rebar_d,geom_rebar_s,geom_rebar_layers,geom_as_rebar,geom_a,geom_t2,geom_t3,geom_h_f,mat_readymixedconcrete_mech,mat_readymixedconcrete_product,mat_steelreinforcingbar_mech,mat_steelreinforcingbar_product,mat_prestressingsteel_mech,mat_prestressingsteel_product,mat_wood_mech,mat_wood_product,mat_connectortcc_mech,material_family,material_signature
Office,office,Rectangular concrete PT dist.,off_pt_flat_columns_dist,ULS,C25/30' + 'B500B' + PT,pc_rec,10,3,"post-tensioned, distributed layout","2-way, full continuity, columns",pc_rec,"section_type=pc_rec | b=1.0 | h=0.55514 | d=0.50445 | ds=0.50548 | dp=0.51823 | c_nom=0.02 | c_nom_pt=0.03 | A_p=0.00015 | e_support=-0.24066 | e_midspan=0.24066 | l_x=10.0 | l_y=10.0 | Psx=0.0 | Psy=0.0 | pdx=180214.09579 | pdy=180214.09579 | Px_total=1802140.95787 | Py_total=1802140.95787 | x,u: d=24 mm, s=150 mm | x,o: d=22 mm, s=150 mm | y,u: d=24 mm, s=150 mm | y,o: d=22 mm, s=150 mm | shear: d=19 mm, s=150 mm, n=2",ReadyMixedConcrete: C25/30 (27) | SteelReinforcingBar: B500B (42) | PrestressingSteel: Y1860 (121),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.589,8.152,True,179.9969110618165,201.3809110618166,0.5551372559828149,0.6291372559828149,13.87843139957037,15.28883139957037,403.1075771824702,533.4585771824702,1.0,0.55514,0.50445,0.50548,0.02,0.51823,0.03,0.00015,-0.24066,0.24066,10.0,10.0,0.0,0.0,180214.09579,180214.09579,1802140.95787,1802140.95787,,,,,,,,,,,,,,,C25/30,27,B500B,42,Y1860,121,,,,PT concrete,C25/30 | B500B | Y1860
Office,office,Rectangular concrete PT dist.,off_pt_flat_columns_dist,ULS,C25/30' + 'B500B' + PT,pc_rec,12,3,"post-tensioned, distributed layout","2-way, full continuity, columns",pc_rec,"section_type=pc_rec | b=1.0 | h=0.75771 | d=0.70409 | ds=0.70229 | dp=0.7208 | c_nom=0.02 | c_nom_pt=0.03 | A_p=0.00015 | e_support=-0.34194 | e_midspan=0.34194 | l_x=12.0 | l_y=12.0 | Psx=0.0 | Psy=0.0 | pdx=249286.81676 | pdy=249286.81676 | Px_total=2991441.80117 | Py_total=2991441.80117 | x,u: d=28 mm, s=150 mm | x,o: d=32 mm, s=150 mm | y,u: d=28 mm, s=150 mm | y,o: d=32 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=2",ReadyMixedConcrete: C25/30 (27) | SteelReinforcingBar: B500B (42) | PrestressingSteel: Y1860 (121),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.4762,7.9205,True,267.3481846691628,288.7321846691628,0.7577071402098988,0.8317071402098988,18.94267850524747,20.35307850524747,595.3358356094141,725.6868356094141,1.0,0.75771,0.70409,0.70229,0.02,0.7208,0.03,0.00015,-0.34194,0.34194,12.0,12.0,0.0,0.0,249286.81676,249286.81676,2991441.80117,2991441.80117,,,,,,,,,,,,,,,C25/30,27,B500B,42,Y1860,121,,,,PT concrete,C25/30 | B500B | Y1860
Office,office,Rectangular concrete PT dist.,off_pt_flat_columns_dist,ULS,C25/30' + 'B500B' + PT,pc_rec,16,3,"post-tensioned, distributed layout","2-way, full continuity, columns",pc_rec,"section_type=pc_rec | b=1.0 | h=1.19996 | d=1.14003 | ds=1.14003 | dp=1.16305 | c_nom=0.02 | c_nom_pt=0.03 | A_p=0.00015 | e_support=-0.56307 | e_midspan=0.56307 | l_x=16.0 | l_y=16.0 | Psx=0.0 | Psy=0.0 | pdx=426220.34536 | pdy=426220.34536 | Px_total=6819525.52574 | Py_total=6819525.52574 | x,u: d=40 mm, s=150 mm | x,o: d=40 mm, s=150 mm | y,u: d=40 mm, s=150 mm | y,o: d=40 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=2",ReadyMixedConcrete: C25/30 (27) | SteelReinforcingBar: B500B (42) | PrestressingSteel: Y1860 (121),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm",,0.2128,7.3932,True,444.4881477493838,452.2881477493838,1.199964596924905,1.210964596924905,29.99911492312262,30.08711492312262,969.6571525864229,1075.543152586423,1.0,1.19996,1.14003,1.14003,0.02,1.16305,0.03,0.00015,-0.56307,0.56307,16.0,16.0,0.0,0.0,426220.34536,426220.34536,6819525.52574,6819525.52574,,,,,,,,,,,,,,,C25/30,27,B500B,42,Y1860,121,,,,PT concrete,C25/30 | B500B | Y1860
Office,office,Rectangular concrete PT dist.,off_pt_flat_columns_dist,SLS1,C25/30' + 'B500B' + PT,pc_rec,8,3,"post-tensioned, distributed layout","2-way, full continuity, columns",pc_rec,"section_type=pc_rec | b=1.0 | h=0.35666 | d=0.31055 | ds=0.30939 | dp=0.31976 | c_nom=0.02 | c_nom_pt=0.03 | A_p=0.00015 | e_support=-0.14142 | e_midspan=0.14142 | l_x=8.0 | l_y=8.0 | Psx=0.0 | Psy=0.0 | pdx=126098.99998 | pdy=126098.99998 | Px_total=1008791.99986 | Py_total=1008791.99986 | x,u: d=17 mm, s=150 mm | x,o: d=19 mm, s=150 mm | y,u: d=17 mm, s=150 mm | y,o: d=19 mm, s=150 mm | shear: d=18 mm, s=150 mm, n=2",ReadyMixedConcrete: C25/30 (27) | SteelReinforcingBar: B500B (42) | PrestressingSteel: Y1860 (121),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.8981,7.8008,True,113.1033171652085,134.4873171652085,0.356664955554601,0.430664955554601,8.916623888865026,10.32702388886502,277.3167750083042,407.6677750083042,1.0,0.35666,0.31055,0.30939,0.02,0.31976,0.03,0.00015,-0.14142,0.14142,8.0,8.0,0.0,0.0,126098.99998,126098.99998,1008791.99986,1008791.99986,,,,,,,,,,,,,,,C25/30,27,B500B,42,Y1860,121,,,,PT concrete,C25/30 | B500B | Y1860
Office,office,Rectangular concrete PT dist.,off_pt_flat_columns_dist,SLS1,C25/30' + 'B500B' + PT,pc_rec,10,3,"post-tensioned, distributed layout","2-way, full continuity, columns",pc_rec,"section_type=pc_rec | b=1.0 | h=0.49882 | d=0.44512 | ds=0.44855 | dp=0.46191 | c_nom=0.02 | c_nom_pt=0.03 | A_p=0.00015 | e_support=-0.2125 | e_midspan=0.2125 | l_x=10.0 | l_y=10.0 | Psx=0.0 | Psy=0.0 | pdx=183389.84692 | pdy=183389.84692 | Px_total=1833898.46919 | Py_total=1833898.46919 | x,u: d=29 mm, s=150 mm | x,o: d=22 mm, s=150 mm | y,u: d=29 mm, s=150 mm | y,o: d=22 mm, s=150 mm | shear: d=19 mm, s=150 mm, n=2",ReadyMixedConcrete: C25/30 (27) | SteelReinforcingBar: B500B (42) | PrestressingSteel: Y1860 (121),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.8118,7.2513,True,181.5225401304352,202.9065401304352,0.4988162100912983,0.5728162100912982,12.47040525228246,13.88080525228246,436.2113537501064,566.5623537501065,1.0,0.49882,0.44512,0.44855,0.02,0.46191,0.03,0.00015,-0.2125,0.2125,10.0,10.0,0.0,0.0,183389.84692,183389.84692,1833898.46919,1833898.46919,,,,,,,,,,,,,,,C25/30,27,B500B,42,Y1860,121,,,,PT concrete,C25/30 | B500B | Y1860
Office,office,Rectangular concrete PT dist.,off_pt_flat_columns_dist,SLS1,C25/30' + 'B500B' + PT,pc_rec,12,3,"post-tensioned, distributed layout","2-way, full continuity, columns",pc_rec,"section_type=pc_rec | b=1.0 | h=0.65555 | d=0.60178 | ds=0.59647 | dp=0.61864 | c_nom=0.02 | c_nom_pt=0.03 | A_p=0.00015 | e_support=-0.29087 | e_midspan=0.29087 | l_x=12.0 | l_y=12.0 | Psx=0.0 | Psy=0.0 | pdx=253551.6229 | pdy=253551.6229 | Px_total=3042619.47477 | Py_total=3042619.47477 | x,u: d=28 mm, s=150 mm | x,o: d=39 mm, s=150 mm | y,u: d=28 mm, s=150 mm | y,o: d=39 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=2",ReadyMixedConcrete: C25/30 (27) | SteelReinforcingBar: B500B (42) | PrestressingSteel: Y1860 (121),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.7353,6.7796,True,270.6005366212821,291.9845366212821,0.655553680196344,0.7295536801963439,16.3888420049086,17.7992420049086,657.0058588699894,787.3568588699894,1.0,0.65555,0.60178,0.59647,0.02,0.61864,0.03,0.00015,-0.29087,0.29087,12.0,12.0,0.0,0.0,253551.6229,253551.6229,3042619.47477,3042619.47477,,,,,,,,,,,,,,,C25/30,27,B500B,42,Y1860,121,,,,PT concrete,C25/30 | B500B | Y1860
Office,office,Rectangular concrete PT dist.,off_pt_flat_columns_dist,SLS1,C25/30' + 'B500B' + PT,pc_rec,16,3,"post-tensioned, distributed layout","2-way, full continuity, columns",pc_rec,"section_type=pc_rec | b=1.0 | h=1.19996 | d=1.14003 | ds=1.14003 | dp=1.16305 | c_nom=0.02 | c_nom_pt=0.03 | A_p=0.00015 | e_support=-0.56307 | e_midspan=0.56307 | l_x=16.0 | l_y=16.0 | Psx=0.0 | Psy=0.0 | pdx=426220.34536 | pdy=426220.34536 | Px_total=6819525.52574 | Py_total=6819525.52574 | x,u: d=40 mm, s=150 mm | x,o: d=40 mm, s=150 mm | y,u: d=40 mm, s=150 mm | y,o: d=40 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=2",ReadyMixedConcrete: C25/30 (27) | SteelReinforcingBar: B500B (42) | PrestressingSteel: Y1860 (121),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm",,0.2128,7.3932,True,444.4881477493838,452.2881477493838,1.199964596924905,1.210964596924905,29.99911492312262,30.08711492312262,969.6571525864229,1075.543152586423,1.0,1.19996,1.14003,1.14003,0.02,1.16305,0.03,0.00015,-0.56307,0.56307,16.0,16.0,0.0,0.0,426220.34536,426220.34536,6819525.52574,6819525.52574,,,,,,,,,,,,,,,C25/30,27,B500B,42,Y1860,121,,,,PT concrete,C25/30 | B500B | Y1860
Office,office,Rectangular concrete PT dist.,off_pt_flat_columns_dist,SLS2,C25/30' + 'B500B' + PT,pc_rec,8,3,"post-tensioned, distributed layout","2-way, full continuity, columns",pc_rec,"section_type=pc_rec | b=1.0 | h=0.34854 | d=0.30227 | ds=0.3009 | dp=0.31163 | c_nom=0.02 | c_nom_pt=0.03 | A_p=0.00015 | e_support=-0.13736 | e_midspan=0.13736 | l_x=8.0 | l_y=8.0 | Psx=0.0 | Psy=0.0 | pdx=126871.19519 | pdy=126871.19519 | Px_total=1014969.56151 | Py_total=1014969.56151 | x,u: d=17 mm, s=150 mm | x,o: d=19 mm, s=150 mm | y,u: d=17 mm, s=150 mm | y,o: d=19 mm, s=150 mm | shear: d=18 mm, s=150 mm, n=2",ReadyMixedConcrete: C25/30 (27) | SteelReinforcingBar: B500B (42) | PrestressingSteel: Y1860 (121),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.9625,7.6004,True,112.2023424860942,133.5863424860942,0.3485368578710266,0.4225368578710266,8.713421446775664,10.12382144677566,278.3339595646939,408.6849595646939,1.0,0.34854,0.30227,0.3009,0.02,0.31163,0.03,0.00015,-0.13736,0.13736,8.0,8.0,0.0,0.0,126871.19519,126871.19519,1014969.56151,1014969.56151,,,,,,,,,,,,,,,C25/30,27,B500B,42,Y1860,121,,,,PT concrete,C25/30 | B500B | Y1860
Office,office,Rectangular concrete PT dist.,off_pt_flat_columns_dist,SLS2,C25/30' + 'B500B' + PT,pc_rec,10,3,"post-tensioned, distributed layout","2-way, full continuity, columns",pc_rec,"section_type=pc_rec | b=1.0 | h=0.5547 | d=0.50438 | ds=0.50589 | dp=0.51779 | c_nom=0.02 | c_nom_pt=0.03 | A_p=0.00015 | e_support=-0.24044 | e_midspan=0.24044 | l_x=10.0 | l_y=10.0 | Psx=0.0 | Psy=0.0 | pdx=180235.8138 | pdy=180235.8138 | Px_total=1802358.138 | Py_total=1802358.138 | x,u: d=25 mm, s=150 mm | x,o: d=22 mm, s=150 mm | y,u: d=25 mm, s=150 mm | y,o: d=22 mm, s=150 mm | shear: d=18 mm, s=150 mm, n=2",ReadyMixedConcrete: C25/30 (27) | SteelReinforcingBar: B500B (42) | PrestressingSteel: Y1860 (121),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.5904,8.145,True,181.3583732385213,202.7423732385213,0.554701445880857,0.628701445880857,13.86753614702143,15.27793614702142,407.8903936434638,538.2413936434639,1.0,0.5547,0.50438,0.50589,0.02,0.51779,0.03,0.00015,-0.24044,0.24044,10.0,10.0,0.0,0.0,180235.8138,180235.8138,1802358.138,1802358.138,,,,,,,,,,,,,,,C25/30,27,B500B,42,Y1860,121,,,,PT concrete,C25/30 | B500B | Y1860
Office,office,Rectangular concrete PT dist.,off_pt_flat_columns_dist,SLS2,C25/30' + 'B500B' + PT,pc_rec,12,3,"post-tensioned, distributed layout","2-way, full continuity, columns",pc_rec,"section_type=pc_rec | b=1.0 | h=0.70513 | d=0.65156 | ds=0.64762 | dp=0.66822 | c_nom=0.02 | c_nom_pt=0.03 | A_p=0.00015 | e_support=-0.31566 | e_midspan=0.31566 | l_x=12.0 | l_y=12.0 | Psx=0.0 | Psy=0.0 | pdx=251309.36203 | pdy=251309.36203 | Px_total=3015712.34438 | Py_total=3015712.34438 | x,u: d=28 mm, s=150 mm | x,o: d=36 mm, s=150 mm | y,u: d=28 mm, s=150 mm | y,o: d=36 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=2",ReadyMixedConcrete: C25/30 (27) | SteelReinforcingBar: B500B (42) | PrestressingSteel: Y1860 (121),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.5909,7.333,True,270.7311947730297,292.1151947730297,0.7051329588001511,0.7791329588001511,17.62832397000378,19.03872397000378,632.8072634776888,763.1582634776888,1.0,0.70513,0.65156,0.64762,0.02,0.66822,0.03,0.00015,-0.31566,0.31566,12.0,12.0,0.0,0.0,251309.36203,251309.36203,3015712.34438,3015712.34438,,,,,,,,,,,,,,,C25/30,27,B500B,42,Y1860,121,,,,PT concrete,C25/30 | B500B | Y1860
Office,office,Rectangular concrete PT dist.,off_pt_flat_columns_dist,SLS2,C25/30' + 'B500B' + PT,pc_rec,16,3,"post-tensioned, distributed layout","2-way, full continuity, columns",pc_rec,"section_type=pc_rec | b=1.0 | h=1.19996 | d=1.14003 | ds=1.14003 | dp=1.16305 | c_nom=0.02 | c_nom_pt=0.03 | A_p=0.00015 | e_support=-0.56307 | e_midspan=0.56307 | l_x=16.0 | l_y=16.0 | Psx=0.0 | Psy=0.0 | pdx=426220.34536 | pdy=426220.34536 | Px_total=6819525.52574 | Py_total=6819525.52574 | x,u: d=40 mm, s=150 mm | x,o: d=40 mm, s=150 mm | y,u: d=40 mm, s=150 mm | y,o: d=40 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=2",ReadyMixedConcrete: C25/30 (27) | SteelReinforcingBar: B500B (42) | PrestressingSteel: Y1860 (121),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm",,0.2128,7.3932,True,444.4881477493838,452.2881477493838,1.199964596924905,1.210964596924905,29.99911492312262,30.08711492312262,969.6571525864229,1075.543152586423,1.0,1.19996,1.14003,1.14003,0.02,1.16305,0.03,0.00015,-0.56307,0.56307,16.0,16.0,0.0,0.0,426220.34536,426220.34536,6819525.52574,6819525.52574,,,,,,,,,,,,,,,C25/30,27,B500B,42,Y1860,121,,,,PT concrete,C25/30 | B500B | Y1860
Office,office,Rectangular concrete PT dist.,off_pt_flat_columns_dist,FIRE,C25/30' + 'B500B' + PT,pc_rec,8,3,"post-tensioned, distributed layout","2-way, full continuity, columns",pc_rec,"section_type=pc_rec | b=1.0 | h=0.36362 | d=0.31643 | ds=0.31683 | dp=0.32671 | c_nom=0.02 | c_nom_pt=0.03 | A_p=0.00015 | e_support=-0.1449 | e_midspan=0.1449 | l_x=8.0 | l_y=8.0 | Psx=0.0 | Psy=0.0 | pdx=125472.45985 | pdy=125472.45985 | Px_total=1003779.67884 | Py_total=1003779.67884 | x,u: d=18 mm, s=150 mm | x,o: d=18 mm, s=150 mm | y,u: d=18 mm, s=150 mm | y,o: d=18 mm, s=150 mm | shear: d=18 mm, s=150 mm, n=2",ReadyMixedConcrete: C25/30 (27) | SteelReinforcingBar: B500B (42) | PrestressingSteel: Y1860 (121),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.8476,7.9725,True,115.5384681738547,136.9224681738547,0.3636220324238721,0.4376220324238722,9.090550810596804,10.5009508105968,282.0270179585156,412.3780179585156,1.0,0.36362,0.31643,0.31683,0.02,0.32671,0.03,0.00015,-0.1449,0.1449,8.0,8.0,0.0,0.0,125472.45985,125472.45985,1003779.67884,1003779.67884,,,,,,,,,,,,,,,C25/30,27,B500B,42,Y1860,121,,,,PT concrete,C25/30 | B500B | Y1860
Office,office,Rectangular concrete PT dist.,off_pt_flat_columns_dist,FIRE,C25/30' + 'B500B' + PT,pc_rec,10,3,"post-tensioned, distributed layout","2-way, full continuity, columns",pc_rec,"section_type=pc_rec | b=1.0 | h=0.45666 | d=0.40612 | ds=0.40159 | dp=0.41975 | c_nom=0.02 | c_nom_pt=0.03 | A_p=0.00015 | e_support=-0.19142 | e_midspan=0.19142 | l_x=10.0 | l_y=10.0 | Psx=0.0 | Psy=0.0 | pdx=186378.29526 | pdy=186378.29526 | Px_total=1863782.95261 | Py_total=1863782.95261 | x,u: d=22 mm, s=150 mm | x,o: d=31 mm, s=150 mm | y,u: d=22 mm, s=150 mm | y,o: d=31 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=2",ReadyMixedConcrete: C25/30 (27) | SteelReinforcingBar: B500B (42) | PrestressingSteel: Y1860 (121),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,1.0581,6.5789,True,180.8665256839211,202.2505256839211,0.456660492089169,0.530660492089169,11.41651230222923,12.82691230222923,454.9590409801914,585.3100409801914,1.0,0.45666,0.40612,0.40159,0.02,0.41975,0.03,0.00015,-0.19142,0.19142,10.0,10.0,0.0,0.0,186378.29526,186378.29526,1863782.95261,1863782.95261,,,,,,,,,,,,,,,C25/30,27,B500B,42,Y1860,121,,,,PT concrete,C25/30 | B500B | Y1860
Office,office,Rectangular concrete PT dist.,off_pt_flat_columns_dist,FIRE,C25/30' + 'B500B' + PT,pc_rec,12,3,"post-tensioned, distributed layout","2-way, full continuity, columns",pc_rec,"section_type=pc_rec | b=1.0 | h=0.70487 | d=0.65133 | ds=0.64728 | dp=0.66796 | c_nom=0.02 | c_nom_pt=0.03 | A_p=0.00015 | e_support=-0.31553 | e_midspan=0.31553 | l_x=12.0 | l_y=12.0 | Psx=0.0 | Psy=0.0 | pdx=251320.20448 | pdy=251320.20448 | Px_total=3015842.45371 | Py_total=3015842.45371 | x,u: d=28 mm, s=150 mm | x,o: d=36 mm, s=150 mm | y,u: d=28 mm, s=150 mm | y,o: d=36 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=2",ReadyMixedConcrete: C25/30 (27) | SteelReinforcingBar: B500B (42) | PrestressingSteel: Y1860 (121),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.5915,7.3301,True,268.9575004071685,290.3415004071685,0.7048728932694117,0.7788728932694117,17.62182233173529,19.03222233173529,626.9876401381679,757.3386401381679,1.0,0.70487,0.65133,0.64728,0.02,0.66796,0.03,0.00015,-0.31553,0.31553,12.0,12.0,0.0,0.0,251320.20448,251320.20448,3015842.45371,3015842.45371,,,,,,,,,,,,,,,C25/30,27,B500B,42,Y1860,121,,,,PT concrete,C25/30 | B500B | Y1860
Office,office,Rectangular concrete PT dist.,off_pt_flat_columns_dist,FIRE,C25/30' + 'B500B' + PT,pc_rec,16,3,"post-tensioned, distributed layout","2-way, full continuity, columns",pc_rec,"section_type=pc_rec | b=1.0 | h=1.19996 | d=1.14003 | ds=1.14003 | dp=1.16305 | c_nom=0.02 | c_nom_pt=0.03 | A_p=0.00015 | e_support=-0.56307 | e_midspan=0.56307 | l_x=16.0 | l_y=16.0 | Psx=0.0 | Psy=0.0 | pdx=426220.34536 | pdy=426220.34536 | Px_total=6819525.52574 | Py_total=6819525.52574 | x,u: d=40 mm, s=150 mm | x,o: d=40 mm, s=150 mm | y,u: d=40 mm, s=150 mm | y,o: d=40 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=2",ReadyMixedConcrete: C25/30 (27) | SteelReinforcingBar: B500B (42) | PrestressingSteel: Y1860 (121),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm",,0.2128,7.3932,True,444.4881477493838,452.2881477493838,1.199964596924905,1.210964596924905,29.99911492312262,30.08711492312262,969.6571525864229,1075.543152586423,1.0,1.19996,1.14003,1.14003,0.02,1.16305,0.03,0.00015,-0.56307,0.56307,16.0,16.0,0.0,0.0,426220.34536,426220.34536,6819525.52574,6819525.52574,,,,,,,,,,,,,,,C25/30,27,B500B,42,Y1860,121,,,,PT concrete,C25/30 | B500B | Y1860
Office,office,Rectangular concrete PT dist.,off_pt_flat_columns_dist,ULS,C30/37' + 'B500B' + PT,pc_rec,8,3,"post-tensioned, distributed layout","2-way, full continuity, columns",pc_rec,"section_type=pc_rec | b=1.0 | h=0.34897 | d=0.3014 | ds=0.30198 | dp=0.31206 | c_nom=0.02 | c_nom_pt=0.03 | A_p=0.00015 | e_support=-0.13757 | e_midspan=0.13757 | l_x=8.0 | l_y=8.0 | Psx=0.0 | Psy=0.0 | pdx=126829.17073 | pdy=126829.17073 | Px_total=1014633.36582 | Py_total=1014633.36582 | x,u: d=19 mm, s=150 mm | x,o: d=18 mm, s=150 mm | y,u: d=19 mm, s=150 mm | y,o: d=18 mm, s=150 mm | shear: d=18 mm, s=150 mm, n=2",ReadyMixedConcrete: C30/37 (25) | SteelReinforcingBar: B500B (38) | PrestressingSteel: Y1860 (121),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.9025,7.8453,True,102.0267245113678,123.4107245113678,0.3489671670227151,0.4229671670227151,8.724179175567876,10.13457917556788,286.8822163320821,417.2332163320821,1.0,0.34897,0.3014,0.30198,0.02,0.31206,0.03,0.00015,-0.13757,0.13757,8.0,8.0,0.0,0.0,126829.17073,126829.17073,1014633.36582,1014633.36582,,,,,,,,,,,,,,,C30/37,25,B500B,38,Y1860,121,,,,PT concrete,C30/37 | B500B | Y1860
Office,office,Rectangular concrete PT dist.,off_pt_flat_columns_dist,ULS,C30/37' + 'B500B' + PT,pc_rec,10,3,"post-tensioned, distributed layout","2-way, full continuity, columns",pc_rec,"section_type=pc_rec | b=1.0 | h=0.45258 | d=0.40362 | ds=0.39749 | dp=0.41567 | c_nom=0.02 | c_nom_pt=0.03 | A_p=0.00015 | e_support=-0.18938 | e_midspan=0.18938 | l_x=10.0 | l_y=10.0 | Psx=0.0 | Psy=0.0 | pdx=186702.86772 | pdy=186702.86772 | Px_total=1867028.67725 | Py_total=1867028.67725 | x,u: d=22 mm, s=150 mm | x,o: d=34 mm, s=150 mm | y,u: d=22 mm, s=150 mm | y,o: d=34 mm, s=150 mm | shear: d=18 mm, s=150 mm, n=2",ReadyMixedConcrete: C30/37 (25) | SteelReinforcingBar: B500B (38) | PrestressingSteel: Y1860 (121),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,1.023,6.7144,True,162.6065390511077,183.9905390511078,0.4525801027186582,0.5265801027186582,11.31450256796646,12.72490256796646,488.1733500350975,618.5243500350975,1.0,0.45258,0.40362,0.39749,0.02,0.41567,0.03,0.00015,-0.18938,0.18938,10.0,10.0,0.0,0.0,186702.86772,186702.86772,1867028.67725,1867028.67725,,,,,,,,,,,,,,,C30/37,25,B500B,38,Y1860,121,,,,PT concrete,C30/37 | B500B | Y1860
Office,office,Rectangular concrete PT dist.,off_pt_flat_columns_dist,ULS,C30/37' + 'B500B' + PT,pc_rec,12,3,"post-tensioned, distributed layout","2-way, full continuity, columns",pc_rec,"section_type=pc_rec | b=1.0 | h=0.71023 | d=0.65702 | ds=0.653 | dp=0.67332 | c_nom=0.02 | c_nom_pt=0.03 | A_p=0.00015 | e_support=-0.3182 | e_midspan=0.3182 | l_x=12.0 | l_y=12.0 | Psx=0.0 | Psy=0.0 | pdx=251098.73436 | pdy=251098.73436 | Px_total=3013184.81235 | Py_total=3013184.81235 | x,u: d=28 mm, s=150 mm | x,o: d=36 mm, s=150 mm | y,u: d=28 mm, s=150 mm | y,o: d=36 mm, s=150 mm | shear: d=19 mm, s=150 mm, n=2",ReadyMixedConcrete: C30/37 (25) | SteelReinforcingBar: B500B (38) | PrestressingSteel: Y1860 (121),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.5442,7.6173,True,235.8431744328491,257.227174432849,0.7102279195143443,0.7842279195143442,17.75569798785861,19.16609798785861,634.8831663870087,765.2341663870087,1.0,0.71023,0.65702,0.653,0.02,0.67332,0.03,0.00015,-0.3182,0.3182,12.0,12.0,0.0,0.0,251098.73436,251098.73436,3013184.81235,3013184.81235,,,,,,,,,,,,,,,C30/37,25,B500B,38,Y1860,121,,,,PT concrete,C30/37 | B500B | Y1860
